geneID	PR	FR	PS	FS	Tsil	Trepl	nout	npop
Potra002262g17363	3	2	6	3	3107111	15039033	1	94
Potra002263g17364	3	2	4	4	3107111	15039033	1	94
Potra002263g17365	19	7	6	7	3107111	15039033	1	94
Potra002263g17366	9	1	1	1	3107111	15039033	1	94
Potra002264g17367	8	7	3	0	3107111	15039033	1	94
Potra002264g17368	7	2	4	4	3107111	15039033	1	94
Potra002264g17369	14	19	4	8	3107111	15039033	1	94
Potra002264g17370	23	13	16	2	3107111	15039033	1	94
Potra002264g17371	4	4	7	3	3107111	15039033	1	94
Potra002265g17373	4	6	5	4	3107111	15039033	1	94
Potra002265g17374	1	0	0	0	3107111	15039033	1	94
Potra002265g17375	25	8	12	8	3107111	15039033	1	94
Potra002265g17376	26	5	8	1	3107111	15039033	1	94
Potra002265g17377	2	2	0	0	3107111	15039033	1	94
Potra002265g17378	29	20	15	12	3107111	15039033	1	94
Potra002266g17379	68	19	7	2	3107111	15039033	1	94
Potra002267g17383	14	9	10	7	3107111	15039033	1	94
Potra002267g17384	17	7	21	7	3107111	15039033	1	94
Potra002267g17385	10	12	8	12	3107111	15039033	1	94
Potra002267g17387	19	9	8	8	3107111	15039033	1	94
Potra002267g17388	19	20	8	2	3107111	15039033	1	94
Potra002267g17389	15	3	2	1	3107111	15039033	1	94
Potra002267g17390	11	6	2	4	3107111	15039033	1	94
Potra002267g17391	6	13	6	9	3107111	15039033	1	94
Potra002268g17392	8	13	9	8	3107111	15039033	1	94
Potra002268g17393	6	8	1	3	3107111	15039033	1	94
Potra002268g17394	4	4	6	6	3107111	15039033	1	94
Potra002268g17395	26	32	12	13	3107111	15039033	1	94
Potra002269g17398	10	14	3	5	3107111	15039033	1	94
Potra002269g17399	5	5	5	8	3107111	15039033	1	94
Potra002269g17401	3	1	1	1	3107111	15039033	1	94
Potra002269g17402	0	0	0	0	3107111	15039033	1	94
Potra002269g17403	16	13	13	6	3107111	15039033	1	94
Potra002269g33673	5	2	1	0	3107111	15039033	1	94
Potra002270g17405	2	1	5	4	3107111	15039033	1	94
Potra002270g17406	9	10	7	8	3107111	15039033	1	94
Potra002270g17407	8	2	10	8	3107111	15039033	1	94
Potra002270g17408	68	32	35	29	3107111	15039033	1	94
Potra002270g17409	0	0	3	2	3107111	15039033	1	94
Potra002270g17413	4	2	0	0	3107111	15039033	1	94
Potra002270g17416	13	8	7	0	3107111	15039033	1	94
Potra002271g17417	15	12	2	1	3107111	15039033	1	94
Potra002271g17418	80	40	38	29	3107111	15039033	1	94
Potra002272g17419	8	4	14	11	3107111	15039033	1	94
Potra002272g17420	7	2	13	4	3107111	15039033	1	94
Potra002272g17421	11	3	4	3	3107111	15039033	1	94
Potra002272g17423	5	1	3	2	3107111	15039033	1	94
Potra002272g17424	25	11	7	11	3107111	15039033	1	94
Potra002272g17425	19	7	1	2	3107111	15039033	1	94
Potra002272g17426	8	8	8	1	3107111	15039033	1	94
Potra002272g17428	0	2	3	3	3107111	15039033	1	94
Potra002272g17429	8	8	7	3	3107111	15039033	1	94
Potra002272g17431	14	6	5	17	3107111	15039033	1	94
Potra002273g17432	4	0	8	4	3107111	15039033	1	94
Potra002275g17434	8	5	5	2	3107111	15039033	1	94
Potra002275g17435	14	10	7	2	3107111	15039033	1	94
Potra002275g17437	6	5	4	6	3107111	15039033	1	94
Potra002275g17438	5	6	14	4	3107111	15039033	1	94
Potra002275g17439	14	5	5	11	3107111	15039033	1	94
Potra002276g17441	1	5	3	12	3107111	15039033	1	94
Potra002276g17442	4	2	2	0	3107111	15039033	1	94
Potra002276g17446	0	2	0	3	3107111	15039033	1	94
Potra002276g17447	3	4	10	7	3107111	15039033	1	94
Potra002276g17448	0	0	0	0	3107111	15039033	1	94
Potra002276g17454	50	91	23	24	3107111	15039033	1	94
Potra002277g17455	7	7	19	18	3107111	15039033	1	94
Potra002277g17456	25	5	10	2	3107111	15039033	1	94
Potra002277g17457	20	6	9	5	3107111	15039033	1	94
Potra002277g17458	3	1	2	2	3107111	15039033	1	94
Potra002277g17459	4	4	2	3	3107111	15039033	1	94
Potra002277g17461	21	29	6	8	3107111	15039033	1	94
Potra002277g17462	19	10	6	0	3107111	15039033	1	94
Potra002277g17463	4	6	0	0	3107111	15039033	1	94
Potra002278g17465	20	16	11	7	3107111	15039033	1	94
Potra002278g17467	19	10	15	9	3107111	15039033	1	94
Potra002279g17469	6	10	2	6	3107111	15039033	1	94
Potra002279g17470	97	53	17	18	3107111	15039033	1	94
Potra002279g17471	25	11	20	9	3107111	15039033	1	94
Potra002279g17472	17	4	8	1	3107111	15039033	1	94
Potra002279g17473	2	1	9	7	3107111	15039033	1	94
Potra002279g17474	16	10	14	9	3107111	15039033	1	94
Potra002279g17476	8	8	18	10	3107111	15039033	1	94
Potra002280g17477	11	8	9	5	3107111	15039033	1	94
Potra002280g17478	8	5	7	3	3107111	15039033	1	94
Potra002280g17479	3	8	7	9	3107111	15039033	1	94
Potra002280g17480	10	6	2	12	3107111	15039033	1	94
Potra002280g17483	29	28	12	11	3107111	15039033	1	94
Potra002281g17484	3	4	8	10	3107111	15039033	1	94
Potra002282g17489	22	11	8	7	3107111	15039033	1	94
Potra002282g17490	7	6	6	3	3107111	15039033	1	94
Potra002282g17491	22	14	12	4	3107111	15039033	1	94
Potra002283g17492	20	19	24	11	3107111	15039033	1	94
Potra002283g17493	17	18	20	12	3107111	15039033	1	94
Potra002283g17494	4	1	7	2	3107111	15039033	1	94
Potra002284g17495	1	1	10	9	3107111	15039033	1	94
Potra002284g17496	19	14	15	17	3107111	15039033	1	94
Potra002284g17497	4	2	4	2	3107111	15039033	1	94
Potra002284g17498	26	17	18	13	3107111	15039033	1	94
Potra002285g17501	12	3	2	1	3107111	15039033	1	94
Potra002285g17502	11	5	8	9	3107111	15039033	1	94
Potra002285g17503	7	8	1	3	3107111	15039033	1	94
Potra002285g17504	26	18	10	5	3107111	15039033	1	94
Potra002285g17506	6	7	2	4	3107111	15039033	1	94
Potra002285g17508	10	4	6	6	3107111	15039033	1	94
Potra002285g17509	0	0	0	1	3107111	15039033	1	94
Potra002285g35009	0	0	0	0	3107111	15039033	1	94
Potra002286g17510	15	6	4	1	3107111	15039033	1	94
Potra002286g17514	33	13	12	6	3107111	15039033	1	94
Potra002286g17516	3	0	3	0	3107111	15039033	1	94
Potra002286g17517	17	12	13	8	3107111	15039033	1	94
Potra002286g17518	4	0	5	4	3107111	15039033	1	94
Potra002287g17519	7	1	1	2	3107111	15039033	1	94
Potra002287g17520	5	1	5	1	3107111	15039033	1	94
Potra002287g17521	20	12	13	6	3107111	15039033	1	94
Potra002287g17522	11	14	6	5	3107111	15039033	1	94
Potra002287g31753	0	3	1	0	3107111	15039033	1	94
Potra002287g31754	13	5	4	1	3107111	15039033	1	94
Potra002288g17523	6	2	4	5	3107111	15039033	1	94
Potra002288g17524	5	2	8	2	3107111	15039033	1	94
Potra002288g17525	8	9	8	7	3107111	15039033	1	94
Potra002289g17526	57	19	13	9	3107111	15039033	1	94
Potra002289g17527	17	5	10	5	3107111	15039033	1	94
Potra002290g17528	46	28	34	16	3107111	15039033	1	94
Potra002290g17529	4	3	5	4	3107111	15039033	1	94
Potra002290g17530	8	3	11	5	3107111	15039033	1	94
Potra002290g17531	5	0	8	7	3107111	15039033	1	94
Potra002290g17532	26	6	11	5	3107111	15039033	1	94
Potra002291g17535	22	2	22	5	3107111	15039033	1	94
Potra002291g17536	8	4	0	0	3107111	15039033	1	94
Potra002292g17538	6	5	2	2	3107111	15039033	1	94
Potra002293g17539	31	15	5	5	3107111	15039033	1	94
Potra002293g17540	5	1	3	1	3107111	15039033	1	94
Potra002293g17541	8	2	8	4	3107111	15039033	1	94
Potra002293g17544	15	2	5	0	3107111	15039033	1	94
Potra002294g17545	4	10	6	4	3107111	15039033	1	94
Potra002295g17548	4	5	7	4	3107111	15039033	1	94
Potra002295g17549	17	13	6	6	3107111	15039033	1	94
Potra002295g17550	22	14	14	6	3107111	15039033	1	94
Potra002296g17552	20	17	10	9	3107111	15039033	1	94
Potra002298g17558	2	2	1	3	3107111	15039033	1	94
Potra002298g17559	5	6	1	1	3107111	15039033	1	94
Potra002299g17560	29	24	15	5	3107111	15039033	1	94
Potra002300g17562	7	6	7	5	3107111	15039033	1	94
Potra002300g17563	11	12	8	8	3107111	15039033	1	94
Potra002301g17567	4	1	2	1	3107111	15039033	1	94
Potra002302g17569	13	20	8	10	3107111	15039033	1	94
Potra002302g31757	0	1	1	0	3107111	15039033	1	94
Potra002303g17570	4	7	2	2	3107111	15039033	1	94
Potra002303g17571	24	15	6	8	3107111	15039033	1	94
Potra002303g17572	9	11	5	10	3107111	15039033	1	94
Potra002304g17573	14	2	8	2	3107111	15039033	1	94
Potra002304g17574	12	3	9	2	3107111	15039033	1	94
Potra002304g17575	18	7	21	2	3107111	15039033	1	94
Potra002304g31758	5	6	1	2	3107111	15039033	1	94
Potra002305g17577	10	3	6	2	3107111	15039033	1	94
Potra002305g17579	9	7	7	7	3107111	15039033	1	94
Potra002305g17580	13	3	13	5	3107111	15039033	1	94
Potra002305g17581	9	11	4	2	3107111	15039033	1	94
Potra002306g17584	28	16	5	1	3107111	15039033	1	94
Potra002306g17585	27	12	18	11	3107111	15039033	1	94
Potra002306g17586	5	2	1	3	3107111	15039033	1	94
Potra002306g17587	6	0	6	2	3107111	15039033	1	94
Potra002306g17588	23	15	9	9	3107111	15039033	1	94
Potra002306g17590	26	15	8	6	3107111	15039033	1	94
Potra002306g17593	12	11	11	6	3107111	15039033	1	94
Potra002306g17594	28	31	10	10	3107111	15039033	1	94
Potra002306g17595	19	10	27	14	3107111	15039033	1	94
Potra002306g17596	6	24	14	9	3107111	15039033	1	94
Potra002306g35109	2	0	2	1	3107111	15039033	1	94
Potra002307g17597	0	0	0	0	3107111	15039033	1	94
Potra002307g17598	5	4	1	4	3107111	15039033	1	94
Potra002307g17599	9	24	3	6	3107111	15039033	1	94
Potra002308g17602	0	2	0	1	3107111	15039033	1	94
Potra002308g17603	4	7	6	4	3107111	15039033	1	94
Potra002308g17607	14	5	19	14	3107111	15039033	1	94
Potra002308g17608	1	0	1	3	3107111	15039033	1	94
Potra002308g17609	6	2	7	5	3107111	15039033	1	94
Potra002308g17611	4	2	0	0	3107111	15039033	1	94
Potra002308g17612	38	12	20	8	3107111	15039033	1	94
Potra002308g17613	48	27	27	16	3107111	15039033	1	94
Potra002308g17614	79	50	26	27	3107111	15039033	1	94
Potra002308g17615	29	31	20	19	3107111	15039033	1	94
Potra002308g17616	8	0	3	0	3107111	15039033	1	94
Potra002309g17617	23	12	16	8	3107111	15039033	1	94
Potra002309g17619	17	8	12	3	3107111	15039033	1	94
Potra002309g17621	10	3	9	2	3107111	15039033	1	94
Potra002310g17622	26	17	12	11	3107111	15039033	1	94
Potra002310g17623	7	4	3	0	3107111	15039033	1	94
Potra002310g17625	16	12	11	8	3107111	15039033	1	94
Potra002311g17626	4	3	6	12	3107111	15039033	1	94
Potra002311g17627	3	7	3	2	3107111	15039033	1	94
Potra002311g17628	4	3	5	2	3107111	15039033	1	94
Potra002311g17630	52	42	26	11	3107111	15039033	1	94
Potra002311g17632	0	0	0	0	3107111	15039033	1	94
Potra002311g17633	20	4	10	5	3107111	15039033	1	94
Potra002311g17635	3	3	2	0	3107111	15039033	1	94
Potra002311g17636	30	19	21	19	3107111	15039033	1	94
Potra002311g31760	5	6	5	8	3107111	15039033	1	94
Potra002311g31761	3	0	3	0	3107111	15039033	1	94
Potra002312g17637	79	54	19	15	3107111	15039033	1	94
Potra002312g17639	12	9	9	3	3107111	15039033	1	94
Potra002312g17640	31	7	11	4	3107111	15039033	1	94
Potra002313g17641	5	0	4	1	3107111	15039033	1	94
Potra002313g17642	15	21	4	12	3107111	15039033	1	94
Potra002313g17644	4	3	10	5	3107111	15039033	1	94
Potra002313g17648	3	4	5	5	3107111	15039033	1	94
Potra002313g17649	0	0	0	1	3107111	15039033	1	94
Potra002313g17653	12	2	4	2	3107111	15039033	1	94
Potra002313g31764	3	3	2	4	3107111	15039033	1	94
Potra002314g17658	64	48	17	23	3107111	15039033	1	94
Potra002314g17659	28	19	27	31	3107111	15039033	1	94
Potra002315g17660	14	15	13	8	3107111	15039033	1	94
Potra002315g17661	3	2	1	3	3107111	15039033	1	94
Potra002315g17662	2	0	0	0	3107111	15039033	1	94
Potra002315g17663	13	11	5	12	3107111	15039033	1	94
Potra002316g17665	3	2	0	0	3107111	15039033	1	94
Potra002317g17668	5	4	3	3	3107111	15039033	1	94
Potra002317g17669	6	1	5	2	3107111	15039033	1	94
Potra002317g17670	22	4	16	16	3107111	15039033	1	94
Potra002317g17671	13	7	17	8	3107111	15039033	1	94
Potra002317g17672	11	7	10	10	3107111	15039033	1	94
Potra002317g17673	3	1	3	1	3107111	15039033	1	94
Potra002318g17675	7	3	3	0	3107111	15039033	1	94
Potra002318g17678	13	10	12	14	3107111	15039033	1	94
Potra002318g17679	0	0	0	0	3107111	15039033	1	94
Potra002318g17681	2	1	1	1	3107111	15039033	1	94
Potra002318g17682	11	4	6	10	3107111	15039033	1	94
Potra002318g17683	31	21	6	4	3107111	15039033	1	94
Potra002318g17684	14	7	4	5	3107111	15039033	1	94
Potra002318g35695	6	0	2	0	3107111	15039033	1	94
Potra002319g17686	6	3	2	1	3107111	15039033	1	94
Potra002319g17687	1	0	5	2	3107111	15039033	1	94
Potra002319g17688	1	0	2	0	3107111	15039033	1	94
Potra002319g17691	9	12	10	7	3107111	15039033	1	94
Potra002319g17692	3	5	1	2	3107111	15039033	1	94
Potra002319g17693	2	8	0	5	3107111	15039033	1	94
Potra002319g31767	0	3	1	0	3107111	15039033	1	94
Potra002319g31769	0	0	1	0	3107111	15039033	1	94
Potra002319g31774	1	1	1	3	3107111	15039033	1	94
Potra002320g17695	7	11	9	4	3107111	15039033	1	94
Potra002320g17696	5	3	6	3	3107111	15039033	1	94
Potra002320g17697	7	3	0	2	3107111	15039033	1	94
Potra002320g17698	6	5	3	8	3107111	15039033	1	94
Potra002320g17700	5	1	3	1	3107111	15039033	1	94
Potra002320g31775	2	7	0	3	3107111	15039033	1	94
Potra002321g17701	4	5	5	7	3107111	15039033	1	94
Potra002321g17702	39	15	16	15	3107111	15039033	1	94
Potra002321g17703	7	2	8	2	3107111	15039033	1	94
Potra002321g17704	6	6	2	4	3107111	15039033	1	94
Potra002321g17705	5	1	9	7	3107111	15039033	1	94
Potra002321g17706	44	12	11	6	3107111	15039033	1	94
Potra002321g17708	21	8	15	7	3107111	15039033	1	94
Potra002321g17710	0	0	0	0	3107111	15039033	1	94
Potra002321g17714	13	3	21	9	3107111	15039033	1	94
Potra002321g17715	28	16	12	9	3107111	15039033	1	94
Potra002321g17716	3	0	3	1	3107111	15039033	1	94
Potra002321g17717	8	3	4	4	3107111	15039033	1	94
Potra002321g17718	71	25	28	18	3107111	15039033	1	94
Potra002321g31776	3	2	4	2	3107111	15039033	1	94
Potra002321g31777	6	1	3	0	3107111	15039033	1	94
Potra002322g17720	4	5	0	0	3107111	15039033	1	94
Potra002322g17721	35	31	17	16	3107111	15039033	1	94
Potra002322g17722	3	2	2	1	3107111	15039033	1	94
Potra002322g17723	22	15	11	10	3107111	15039033	1	94
Potra002322g17724	5	3	4	2	3107111	15039033	1	94
Potra002322g17725	7	4	5	7	3107111	15039033	1	94
Potra002322g17726	11	7	12	7	3107111	15039033	1	94
Potra002322g17729	4	2	2	3	3107111	15039033	1	94
Potra002322g17730	7	4	26	5	3107111	15039033	1	94
Potra002322g17732	8	10	13	10	3107111	15039033	1	94
Potra002322g17735	7	6	2	3	3107111	15039033	1	94
Potra002322g17736	10	6	2	1	3107111	15039033	1	94
Potra002322g17737	8	7	6	1	3107111	15039033	1	94
Potra002322g17738	10	8	4	1	3107111	15039033	1	94
Potra002322g17739	17	11	8	13	3107111	15039033	1	94
Potra002322g17743	1	2	1	3	3107111	15039033	1	94
Potra002322g17744	34	20	16	13	3107111	15039033	1	94
Potra002322g17745	8	8	4	3	3107111	15039033	1	94
Potra002322g17748	11	17	5	8	3107111	15039033	1	94
Potra002322g17749	4	12	2	5	3107111	15039033	1	94
Potra002322g17754	17	11	20	14	3107111	15039033	1	94
Potra002322g17755	11	6	5	1	3107111	15039033	1	94
Potra002322g17756	6	11	0	2	3107111	15039033	1	94
Potra002322g17757	17	13	12	4	3107111	15039033	1	94
Potra002322g17758	25	11	10	4	3107111	15039033	1	94
Potra002322g17763	17	7	6	4	3107111	15039033	1	94
Potra002322g17764	26	22	7	9	3107111	15039033	1	94
Potra002322g17765	0	0	0	0	3107111	15039033	1	94
Potra002322g17767	3	4	4	2	3107111	15039033	1	94
Potra002322g31783	11	6	1	0	3107111	15039033	1	94
Potra002322g31787	2	2	2	3	3107111	15039033	1	94
Potra002322g31788	5	5	2	6	3107111	15039033	1	94
Potra002322g31791	5	5	1	0	3107111	15039033	1	94
Potra002322g35243	0	0	0	0	3107111	15039033	1	94
Potra002322g35719	4	0	1	0	3107111	15039033	1	94
Potra002323g17768	13	12	10	9	3107111	15039033	1	94
Potra002323g17769	5	7	2	0	3107111	15039033	1	94
Potra002323g17770	10	3	8	7	3107111	15039033	1	94
Potra002323g17773	24	6	12	9	3107111	15039033	1	94
Potra002323g17774	18	10	8	10	3107111	15039033	1	94
Potra002323g17777	30	15	12	12	3107111	15039033	1	94
Potra002323g31793	21	9	2	1	3107111	15039033	1	94
Potra002324g17778	4	8	6	3	3107111	15039033	1	94
Potra002324g17779	14	5	12	7	3107111	15039033	1	94
Potra002324g17780	23	9	19	9	3107111	15039033	1	94
Potra002324g17781	2	1	2	3	3107111	15039033	1	94
Potra002324g17782	39	10	16	7	3107111	15039033	1	94
Potra002325g17783	2	3	8	4	3107111	15039033	1	94
Potra002325g17784	1	1	1	4	3107111	15039033	1	94
Potra002325g17786	6	5	1	1	3107111	15039033	1	94
Potra002325g17787	7	1	2	1	3107111	15039033	1	94
Potra002326g17790	11	1	9	3	3107111	15039033	1	94
Potra002326g17791	21	13	9	3	3107111	15039033	1	94
Potra002326g17792	16	3	6	2	3107111	15039033	1	94
Potra002326g17793	20	17	12	6	3107111	15039033	1	94
Potra002326g17794	5	4	5	3	3107111	15039033	1	94
Potra002326g31796	2	1	0	1	3107111	15039033	1	94
Potra002327g17796	20	3	8	7	3107111	15039033	1	94
Potra002327g17797	35	13	11	2	3107111	15039033	1	94
Potra002327g17798	6	4	1	0	3107111	15039033	1	94
Potra002327g17799	6	3	4	2	3107111	15039033	1	94
Potra002327g17800	13	8	5	2	3107111	15039033	1	94
Potra002327g17801	28	25	7	2	3107111	15039033	1	94
Potra002328g17803	16	9	18	16	3107111	15039033	1	94
Potra002328g17804	24	38	21	16	3107111	15039033	1	94
Potra002328g17805	7	7	1	2	3107111	15039033	1	94
Potra002328g17806	79	78	20	28	3107111	15039033	1	94
Potra002328g17807	5	6	3	7	3107111	15039033	1	94
Potra002329g17811	30	15	5	7	3107111	15039033	1	94
Potra002329g17812	27	11	5	2	3107111	15039033	1	94
Potra002329g17813	8	12	5	10	3107111	15039033	1	94
Potra002329g17815	14	8	5	2	3107111	15039033	1	94
Potra002330g17816	9	13	6	8	3107111	15039033	1	94
Potra002330g17817	20	14	10	2	3107111	15039033	1	94
Potra002330g17818	11	12	9	4	3107111	15039033	1	94
Potra002330g17820	9	4	6	2	3107111	15039033	1	94
Potra002330g17821	4	3	19	9	3107111	15039033	1	94
Potra002331g17824	3	1	0	0	3107111	15039033	1	94
Potra002331g17825	12	3	8	4	3107111	15039033	1	94
Potra002331g31798	10	7	4	3	3107111	15039033	1	94
Potra002332g17826	32	16	18	10	3107111	15039033	1	94
Potra002332g17827	14	10	29	17	3107111	15039033	1	94
Potra002333g17828	11	13	9	10	3107111	15039033	1	94
Potra002333g17829	4	2	0	0	3107111	15039033	1	94
Potra002333g17831	2	4	3	2	3107111	15039033	1	94
Potra002333g17833	13	13	11	7	3107111	15039033	1	94
Potra002333g17835	3	0	1	2	3107111	15039033	1	94
Potra002333g17836	14	9	21	8	3107111	15039033	1	94
Potra002333g31799	4	1	0	1	3107111	15039033	1	94
Potra002334g17837	10	8	3	6	3107111	15039033	1	94
Potra002334g17840	2	6	3	4	3107111	15039033	1	94
Potra002334g17842	10	5	6	2	3107111	15039033	1	94
Potra002334g17843	33	26	15	12	3107111	15039033	1	94
Potra002334g17845	19	11	8	8	3107111	15039033	1	94
Potra002334g17846	7	4	1	1	3107111	15039033	1	94
Potra002334g17847	6	0	4	0	3107111	15039033	1	94
Potra002334g17848	10	2	2	4	3107111	15039033	1	94
Potra002334g17849	5	0	0	0	3107111	15039033	1	94
Potra002334g17852	7	4	5	5	3107111	15039033	1	94
Potra002334g17854	4	4	7	4	3107111	15039033	1	94
Potra002335g17855	12	20	13	14	3107111	15039033	1	94
Potra002335g17856	8	15	4	6	3107111	15039033	1	94
Potra002336g17857	12	5	9	8	3107111	15039033	1	94
Potra002336g17858	2	4	3	1	3107111	15039033	1	94
Potra002336g17859	32	25	13	8	3107111	15039033	1	94
Potra002336g17860	21	13	12	10	3107111	15039033	1	94
Potra002336g31802	11	9	2	3	3107111	15039033	1	94
Potra002337g17861	18	10	22	16	3107111	15039033	1	94
Potra002337g17863	18	16	14	5	3107111	15039033	1	94
Potra002337g17864	2	0	2	0	3107111	15039033	1	94
Potra002337g17865	33	8	29	12	3107111	15039033	1	94
Potra002337g17866	13	9	3	6	3107111	15039033	1	94
Potra002338g17867	37	8	22	8	3107111	15039033	1	94
Potra002338g17868	18	9	10	9	3107111	15039033	1	94
Potra002338g17870	3	0	1	1	3107111	15039033	1	94
Potra002338g17871	6	3	3	4	3107111	15039033	1	94
Potra002338g31803	0	0	0	0	3107111	15039033	1	94
Potra002340g17876	3	6	5	4	3107111	15039033	1	94
Potra002340g17877	23	8	16	5	3107111	15039033	1	94
Potra002340g17878	27	11	17	13	3107111	15039033	1	94
Potra002340g17879	11	7	5	3	3107111	15039033	1	94
Potra002340g17881	9	11	10	6	3107111	15039033	1	94
Potra002341g17882	7	5	1	1	3107111	15039033	1	94
Potra002341g17883	19	10	11	10	3107111	15039033	1	94
Potra002341g17884	7	2	12	4	3107111	15039033	1	94
Potra002341g17885	18	8	11	10	3107111	15039033	1	94
Potra002341g17887	23	10	5	3	3107111	15039033	1	94
Potra002341g17888	7	8	1	0	3107111	15039033	1	94
Potra002341g17889	20	17	34	13	3107111	15039033	1	94
Potra002341g17890	4	4	9	2	3107111	15039033	1	94
Potra002341g35131	3	0	0	0	3107111	15039033	1	94
Potra002342g17894	15	16	3	5	3107111	15039033	1	94
Potra002342g31805	2	5	0	0	3107111	15039033	1	94
Potra002342g35627	1	0	1	0	3107111	15039033	1	94
Potra002343g17895	14	11	2	3	3107111	15039033	1	94
Potra002343g17896	21	6	23	12	3107111	15039033	1	94
Potra002343g17897	7	6	8	7	3107111	15039033	1	94
Potra002343g17898	13	12	7	6	3107111	15039033	1	94
Potra002343g17899	19	11	16	10	3107111	15039033	1	94
Potra002343g17901	9	6	4	2	3107111	15039033	1	94
Potra002343g17902	16	8	14	6	3107111	15039033	1	94
Potra002343g31806	6	1	0	1	3107111	15039033	1	94
Potra002345g17906	10	6	6	4	3107111	15039033	1	94
Potra002345g17907	5	10	5	6	3107111	15039033	1	94
Potra002345g17909	2	0	1	4	3107111	15039033	1	94
Potra002345g35398	6	2	0	2	3107111	15039033	1	94
Potra002346g17910	18	6	10	5	3107111	15039033	1	94
Potra002346g17912	21	12	6	4	3107111	15039033	1	94
Potra002346g17913	17	11	7	8	3107111	15039033	1	94
Potra002346g17914	9	6	6	1	3107111	15039033	1	94
Potra002346g17916	15	9	8	4	3107111	15039033	1	94
Potra002346g17917	31	20	7	5	3107111	15039033	1	94
Potra002346g17918	16	13	5	4	3107111	15039033	1	94
Potra002346g17919	15	8	5	6	3107111	15039033	1	94
Potra002346g17920	28	11	18	8	3107111	15039033	1	94
Potra002346g17922	26	18	21	11	3107111	15039033	1	94
Potra002346g17923	4	0	3	0	3107111	15039033	1	94
Potra002346g35190	9	4	13	7	3107111	15039033	1	94
Potra002347g17924	5	4	12	7	3107111	15039033	1	94
Potra002347g17926	7	7	20	20	3107111	15039033	1	94
Potra002348g17927	5	6	5	7	3107111	15039033	1	94
Potra002348g17928	4	10	4	14	3107111	15039033	1	94
Potra002348g31812	19	5	5	2	3107111	15039033	1	94
Potra002349g17930	28	12	28	13	3107111	15039033	1	94
Potra002349g17931	30	37	23	12	3107111	15039033	1	94
Potra002350g17932	60	24	29	13	3107111	15039033	1	94
Potra002350g17933	4	2	9	1	3107111	15039033	1	94
Potra002350g17934	4	4	10	8	3107111	15039033	1	94
Potra002350g17935	12	3	9	4	3107111	15039033	1	94
Potra002350g17936	41	23	20	9	3107111	15039033	1	94
Potra002350g17939	16	5	5	1	3107111	15039033	1	94
Potra002350g17940	3	2	3	0	3107111	15039033	1	94
